post_content,hashtags,user_mentions,datetime,sentiment_scores,sentiment,topic
"IDP Education Opens UK Doors for International Students: MELBOURNE, Australia, March 4, 2011 /PRNewswire/ IDP Ed...",,,2011-03-04T09:36:15.000Z,0.0,neutral,education news
"Australia: Scholarships for International Students: Source: scholarshipdb.com --- Saturday, August 06, 2011There...",,,2011-08-06T10:54:27.000Z,0.0,neutral,australia scholarships
"Australia: Scholarships for International Students: Source: scholarshipdb.com --- Saturday, August 06, 2011There...",,,2011-08-06T10:54:27.000Z,0.0,neutral,education scholarships
Radio Australia: International students shy away from Australia,"in, higherEd",,2011-08-10T06:44:03.000Z,-0.25,negative,news
Radio Australia: International students shy away from Australia,"in, higherEd",,2011-08-10T06:44:03.000Z,-0.25,negative,education
"Ingleby Farm Business Management Scholarship for International Students, Australia: Source: schoolzgate.com --- ...",,,2011-08-07T18:37:09.000Z,0.0,neutral,scholarships
"Ingleby Farm Business Management Scholarship for International Students, Australia: Source: schoolzgate.com --- ...",,,2011-08-07T18:37:09.000Z,0.0,neutral,education
International student group ousts inaugural president: The Council of International Students Australia has ele...,,,2011-07-15T08:21:29.000Z,0.0,neutral,education news
International student group ousts inaugural president: The Council of International Students Australia has ele...,,,2011-07-15T08:21:29.000Z,0.0,neutral,education australia
Malaysia send international students to Australia. Australia sends ...: Malaysia send international students to ...,,,2011-06-03T16:02:11.000Z,0.0,neutral,education
Malaysia send international students to Australia. Australia sends ...: Malaysia send international students to ...,,,2011-06-03T16:02:11.000Z,0.0,neutral,international relations
Malaysia send international students to Australia. Australia sends ...: Malaysia send international students to ...,,,2011-06-03T16:02:11.000Z,0.0,neutral,education
Students - Crimes against International Students in Australia: By PressRelease StaffWriter A report into the inc...,,,2011-08-13T21:25:47.000Z,0.0,neutral,student issues
Students - Crimes against International Students in Australia: By PressRelease StaffWriter A report into the inc...,,,2011-08-13T21:25:47.000Z,0.0,neutral,education
Students - Crimes against International Students in Australia: By PressRelease StaffWriter A report into the inc...,,,2011-08-13T21:25:47.000Z,0.0,neutral,news
"On the rights of international students in Australia ... oh wait, what rights?",,,2010-05-22T01:48:28.000Z,0.0,neutral,education
"On the rights of international students in Australia ... oh wait, what rights?",,,2010-05-22T01:48:28.000Z,0.0,neutral,general information
International students in Australia demand info centre,,,2009-09-16T14:51:40.000Z,-0.128,negative,education
International students in Australia demand info centre,,,2009-09-16T14:51:40.000Z,-0.128,negative,information resources
More international students leave Australia: Report,"australia, cwg",,2010-10-07T11:37:05.000Z,-0.1189,negative,education
More international students leave Australia: Report,"australia, cwg",,2010-10-07T11:37:05.000Z,-0.1189,negative,news
Published a new blog post: How are the Job prospects for MBA(International Students) in Australia?,,,2010-06-05T13:02:04.000Z,0.296,neutral,news
Published a new blog post: How are the Job prospects for MBA(International Students) in Australia?,,,2010-06-05T13:02:04.000Z,0.296,neutral,employment
Published a new blog post: How are the Job prospects for MBA(International Students) in Australia?,,,2010-06-05T13:02:04.000Z,0.296,neutral,education
"Introducing the Council of International Students in Australia! We have a constitution, now running elections.","isf10, orsm",,2010-07-07T04:05:36.000Z,0.0,neutral,education
New Group Strives to Protect International Students in Australia,,,2010-09-01T02:30:23.000Z,0.3818,neutral,new group strives
New Group Strives to Protect International Students in Australia,,,2010-09-01T02:30:23.000Z,0.3818,neutral,education
'Culture Cards' for international students in Australia,,,2010-05-27T03:20:50.000Z,0.0,neutral,culture
'Culture Cards' for international students in Australia,,,2010-05-27T03:20:50.000Z,0.0,neutral,education
The new Council of International Students Australia slams changes to the skilled occupations list:  #allhailCISA,allhailCISA,,2010-07-13T01:08:56.000Z,0.0,neutral,new council
The new Council of International Students Australia slams changes to the skilled occupations list:  #allhailCISA,allhailCISA,,2010-07-13T01:08:56.000Z,0.0,neutral,education
The new Council of International Students Australia slams changes to the skilled occupations list:  #allhailCISA,allhailCISA,,2010-07-13T01:08:56.000Z,0.0,neutral,skilled migration
we need to look after our international students they help australia's economy,,,2009-07-31T23:28:29.000Z,0.4019,neutral,education
we need to look after our international students they help australia's economy,,,2009-07-31T23:28:29.000Z,0.4019,neutral,australia economy
Racially motivated attacks against international students: AUSTRALIA is in denial on racially motivated attacks ag...,,,2010-01-13T02:30:58.000Z,0.0516,negative,education australia
Racially motivated attacks against international students: AUSTRALIA is in denial on racially motivated attacks ag...,,,2010-01-13T02:30:58.000Z,0.0516,negative,controversies
Student Loans for International students Australia?,,,2010-06-06T17:38:29.000Z,0.0,neutral,student finance
Student Loans for International students Australia?,,,2010-06-06T17:38:29.000Z,0.0,neutral,education australia
Why are Nepali and other International Students Shunning Australia?,,,2010-09-15T01:04:57.000Z,0.0,neutral,education
Why are Nepali and other International Students Shunning Australia?: Over t.....,,,2010-09-15T01:04:57.000Z,0.0,neutral,education
"Quentin Bryce Law Doctoral Scholarships for International Students, Australia",,,2010-09-29T06:59:45.000Z,0.0,neutral,scholarships
"Quentin Bryce Law Doctoral Scholarships for International Students, Australia",,,2010-09-29T06:59:45.000Z,0.0,neutral,education australia
International Students in Australia Announce a United Voice! #isf10,"isf10, riot, fb, democracyworks",,2010-07-12T05:47:28.000Z,0.4753,positive,education
International Students in Australia Announce a United Voice! #isf10,"isf10, riot, fb, democracyworks",,2010-07-12T05:47:28.000Z,0.4753,positive,key events
"New Group Strives to Protect International Students in Australia: Source: chronicle.com --- Tuesday, August 31, 20...",,,2010-09-01T02:38:33.000Z,0.3818,neutral,new group strives
"New Group Strives to Protect International Students in Australia: Source: chronicle.com --- Tuesday, August 31, 20...",,,2010-09-01T02:38:33.000Z,0.3818,neutral,education
"New Group Strives to Protect International Students in Australia: Source: chronicle.com --- Tuesday, August 31, 20...",,,2010-09-01T02:38:33.000Z,0.3818,neutral,news
STUDY IN AUSTRALIA 2023 Admission started! Get Admission in Top Ranked University .... Post Study Work Visa Up to 4 years scholarships up to 30% Work while you studyIf you need any assistance call What-up #studyabroadconsultancybangalore,studyabroadconsultancybangalore,,2023-06-30T01:00:51.000Z,0.2714,neutral,education
STUDY IN AUSTRALIA 2023 Admission started! Get Admission in Top Ranked University .... Post Study Work Visa Up to 4 years scholarships up to 30% Work while you studyIf you need any assistance call What-up #studyabroadconsultancybangalore,studyabroadconsultancybangalore,,2023-06-30T01:00:51.000Z,0.2714,neutral,scholarships
Australia is increasing post study visa duration From 2 to 4 (BSc)From 3 to 5 (MSc)From 4 to 6 (PhD)You now have sufficient time to look for job & transition to PR,,,2022-09-04T15:06:00.000Z,0.0,neutral,visa duration
Australia is increasing post study visa duration From 2 to 4 (BSc)From 3 to 5 (MSc)From 4 to 6 (PhD)You now have sufficient time to look for job & transition to PR,,,2022-09-04T15:06:00.000Z,0.0,neutral,visa duration
Australia is increasing post study visa duration From 2 to 4 (BSc)From 3 to 5 (MSc)From 4 to 6 (PhD)You now have sufficient time to look for job & transition to PR,,,2022-09-04T15:06:00.000Z,0.0,neutral,employment
Study in AustraliaScholarships AvailableHigh Visa Success RatioSpecial visa & career guidanceAll programs in all streams are availableEligibility for Post-study work visa leading to citizenship,"studentinaustralia, internationalstudentsinaustralia, studyabroad",,2023-01-30T13:48:06.000Z,0.5719,neutral,scholarships
Study in AustraliaScholarships AvailableHigh Visa Success RatioSpecial visa & career guidanceAll programs in all streams are availableEligibility for Post-study work visa leading to citizenship,"studentinaustralia, internationalstudentsinaustralia, studyabroad",,2023-01-30T13:48:06.000Z,0.5719,neutral,education
"""Australia paves the way for international graduates with an extended post-study work visa and reduced work hours for foreign students, encouraging them to pursue their dreams and careers down under. The new policy reflects Australia's commitment to creating a welcoming environme",,,2023-03-27T07:00:41.000Z,0.9153,positive,news
"""Australia paves the way for international graduates with an extended post-study work visa and reduced work hours for foreign students, encouraging them to pursue their dreams and careers down under. The new policy reflects Australia's commitment to creating a welcoming environme",,,2023-03-27T07:00:41.000Z,0.9153,positive,education
"""Australia paves the way for international graduates with an extended post-study work visa and reduced work hours for foreign students, encouraging them to pursue their dreams and careers down under. The new policy reflects Australia's commitment to creating a welcoming environme",,,2023-03-27T07:00:41.000Z,0.9153,positive,education
"""Australia paves the way for international graduates with an extended post-study work visa and reduced work hours for foreign students, encouraging them to pursue their dreams and careers down under. The new policy reflects Australia's commitment to creating a welcoming environme",,,2023-03-27T07:00:41.000Z,0.9153,positive,student employment
"""Australia paves the way for international graduates with an extended post-study work visa and reduced work hours for foreign students, encouraging them to pursue their dreams and careers down under. The new policy reflects Australia's commitment to creating a welcoming environme",,,2023-03-27T07:00:41.000Z,0.9153,positive,education
"""Australia paves the way for international graduates with an extended post-study work visa and reduced work hours for foreign students, encouraging them to pursue their dreams and careers down under. The new policy reflects Australia's commitment to creating a welcoming environme",,,2023-03-27T07:00:41.000Z,0.9153,positive,government policy
"Rao Consultants made it simple for you to apply for Australia Student Visa. Get 2 years post study Visa to settle, work and apply for residency in Australia as per the SOL. Contact us now for further information at /","StudyinAustralia, ForeignEducation",,2019-06-10T06:07:22.000Z,0.0,neutral,education support
